STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,layer
53,33,23601,53033023601,236.01,Census Tract 236.01,G5020,S,4602566,0,47.6104586,-122.1719138,tl_2010_53_tract10
53,33,24601,53033024601,246.01,Census Tract 246.01,G5020,S,4016906,2661746,47.5484565,-122.2237306,tl_2010_53_tract10
53,33,23604,53033023604,236.04,Census Tract 236.04,G5020,S,2940216,0,47.5993896,-122.1539499,tl_2010_53_tract10
53,33,23700,53033023700,237,Census Tract 237,G5020,S,7530638,18305,47.6327201,-122.1733574,tl_2010_53_tract10
53,33,29902,53033029902,299.02,Census Tract 299.02,G5020,S,6290862,10821,47.3241338,-122.2580667,tl_2010_53_tract10
53,33,29901,53033029901,299.01,Census Tract 299.01,G5020,S,3958496,107134,47.3240587,-122.282336,tl_2010_53_tract10
53,33,29802,53033029802,298.02,Census Tract 298.02,G5020,S,6856382,174573,47.3445746,-122.2747262,tl_2010_53_tract10
53,33,29801,53033029801,298.01,Census Tract 298.01,G5020,S,7901412,164205,47.3609177,-122.2683819,tl_2010_53_tract10
53,33,29700,53033029700,297,Census Tract 297,G5020,S,11047288,222690,47.3646803,-122.2258729,tl_2010_53_tract10
53,33,29602,53033029602,296.02,Census Tract 296.02,G5020,S,6659409,50035,47.3383864,-122.1880544,tl_2010_53_tract10
53,33,29601,53033029601,296.01,Census Tract 296.01,G5020,S,3950607,70584,47.3561518,-122.1841491,tl_2010_53_tract10
53,33,29504,53033029504,295.04,Census Tract 295.04,G5020,S,1883400,0,47.3797202,-122.1945497,tl_2010_53_tract10
53,33,7600,53033007600,76,Census Tract 76,G5020,S,571878,0,47.6218678,-122.3075858,tl_2010_53_tract10
53,33,7500,53033007500,75,Census Tract 75,G5020,S,801744,0,47.6183901,-122.3168861,tl_2010_53_tract10
53,33,7300,53033007300,73,Census Tract 73,G5020,S,926047,0,47.6199883,-122.3335164,tl_2010_53_tract10
53,33,7200,53033007200,72,Census Tract 72,G5020,S,1010266,0,47.6194539,-122.3431175,tl_2010_53_tract10
53,33,7100,53033007100,71,Census Tract 71,G5020,S,862095,0,47.6224443,-122.3574017,tl_2010_53_tract10
53,33,7000,53033007000,70,Census Tract 70,G5020,S,805962,0,47.6282328,-122.3568062,tl_2010_53_tract10
53,33,6900,53033006900,69,Census Tract 69,G5020,S,902889,0,47.6343628,-122.3669714,tl_2010_53_tract10
53,33,6800,53033006800,68,Census Tract 68,G5020,S,718106,0,47.6360306,-122.3564653,tl_2010_53_tract10
53,33,6700,53033006700,67,Census Tract 67,G5020,S,1278220,102394,47.6318633,-122.3442667,tl_2010_53_tract10
53,33,6600,53033006600,66,Census Tract 66,G5020,S,1113996,826398,47.6296259,-122.3310053,tl_2010_53_tract10
53,33,6500,53033006500,65,Census Tract 65,G5020,S,1147621,0,47.6309633,-122.3177579,tl_2010_53_tract10
53,33,23801,53033023801,238.01,Census Tract 238.01,G5020,S,3723442,0,47.5957098,-122.188697,tl_2010_53_tract10
53,33,24000,53033024000,240,Census Tract 240,G5020,S,4669788,239079,47.6273756,-122.2042081,tl_2010_53_tract10
53,33,24701,53033024701,247.01,Census Tract 247.01,G5020,S,2739207,0,47.5614775,-122.1808594,tl_2010_53_tract10
53,33,24901,53033024901,249.01,Census Tract 249.01,G5020,S,3183749,0,47.5633033,-122.1575188,tl_2010_53_tract10
53,33,24702,53033024702,247.02,Census Tract 247.02,G5020,S,6392898,797574,47.5396242,-122.1897607,tl_2010_53_tract10
53,33,21700,53033021700,217,Census Tract 217,G5020,S,5665993,0,47.7641311,-122.2351861,tl_2010_53_tract10
53,33,22001,53033022001,220.01,Census Tract 220.01,G5020,S,4394633,0,47.7451437,-122.1989202,tl_2010_53_tract10
53,33,29503,53033029503,295.03,Census Tract 295.03,G5020,S,2362193,545,47.3763084,-122.2063943,tl_2010_53_tract10
53,33,29502,53033029502,295.02,Census Tract 295.02,G5020,S,4309765,36477,47.3741574,-122.1753447,tl_2010_53_tract10
53,33,29408,53033029408,294.08,Census Tract 294.08,G5020,S,1238188,0,47.3946962,-122.1916681,tl_2010_53_tract10
53,33,29407,53033029407,294.07,Census Tract 294.07,G5020,S,1360513,0,47.3942408,-122.2017733,tl_2010_53_tract10
53,33,29406,53033029406,294.06,Census Tract 294.06,G5020,S,2616772,92988,47.397426,-122.1786798,tl_2010_53_tract10
53,33,29405,53033029405,294.05,Census Tract 294.05,G5020,S,2491156,986,47.4117274,-122.1757403,tl_2010_53_tract10
53,33,6400,53033006400,64,Census Tract 64,G5020,S,903649,0,47.6285398,-122.3048258,tl_2010_53_tract10
53,33,6300,53033006300,63,Census Tract 63,G5020,S,2306076,3491020,47.6350574,-122.2767772,tl_2010_53_tract10
53,33,6200,53033006200,62,Census Tract 62,G5020,S,2730880,285632,47.6391316,-122.3012264,tl_2010_53_tract10
53,33,6100,53033006100,61,Census Tract 61,G5020,S,1241431,644264,47.6448423,-122.3222789,tl_2010_53_tract10
53,33,6000,53033006000,60,Census Tract 60,G5020,S,1349233,150279,47.6436158,-122.352052,tl_2010_53_tract10
53,33,5801,53033005801,58.01,Census Tract 58.01,G5020,S,1779677,301744,47.6548926,-122.3850376,tl_2010_53_tract10
53,33,5700,53033005700,57,Census Tract 57,G5020,S,5107335,2295838,47.6581015,-122.4137704,tl_2010_53_tract10
53,33,26002,53033026002,260.02,Census Tract 260.02,G5020,S,2767309,1607,47.4825107,-122.2239768,tl_2010_53_tract10
53,33,25804,53033025804,258.04,Census Tract 258.04,G5020,S,2358347,0,47.4547647,-122.1691692,tl_2010_53_tract10
53,33,31909,53033031909,319.09,Census Tract 319.09,G5020,S,1916060,0,47.4378388,-122.1434772,tl_2010_53_tract10
53,33,31908,53033031908,319.08,Census Tract 319.08,G5020,S,1827096,0,47.4471071,-122.1427639,tl_2010_53_tract10
53,33,22102,53033022102,221.02,Census Tract 221.02,G5020,S,4646226,0,47.742406,-122.2259045,tl_2010_53_tract10
53,33,22500,53033022500,225,Census Tract 225,G5020,S,3774561,188853,47.6799808,-122.1926045,tl_2010_53_tract10
53,33,29403,53033029403,294.03,Census Tract 294.03,G5020,S,2407382,385,47.4094368,-122.2002607,tl_2010_53_tract10
53,33,29307,53033029307,293.07,Census Tract 293.07,G5020,S,3808766,61769,47.4218407,-122.1594823,tl_2010_53_tract10
53,33,29306,53033029306,293.06,Census Tract 293.06,G5020,S,2372855,182821,47.4217238,-122.1835438,tl_2010_53_tract10
53,33,28902,53033028902,289.02,Census Tract 289.02,G5020,S,2062176,0,47.3994087,-122.3017641,tl_2010_53_tract10
53,33,28901,53033028901,289.01,Census Tract 289.01,G5020,S,2285605,425573,47.4026302,-122.3203514,tl_2010_53_tract10
53,33,28802,53033028802,288.02,Census Tract 288.02,G5020,S,2415612,415841,47.4249416,-122.2880021,tl_2010_53_tract10
53,33,28801,53033028801,288.01,Census Tract 288.01,G5020,S,5203599,0,47.4206939,-122.308606,tl_2010_53_tract10
53,33,5600,53033005600,56,Census Tract 56,G5020,S,3032928,1587292,47.6405468,-122.4071053,tl_2010_53_tract10
53,33,5400,53033005400,54,Census Tract 54,G5020,S,1199275,647090,47.6486281,-122.3381362,tl_2010_53_tract10
53,33,5302,53033005302,53.02,Census Tract 53.02,G5020,S,2511567,745303,47.6540494,-122.3013013,tl_2010_53_tract10
53,33,5301,53033005301,53.01,Census Tract 53.01,G5020,S,543485,0,47.661505,-122.3131216,tl_2010_53_tract10
53,33,5200,53033005200,52,Census Tract 52,G5020,S,964721,85584,47.6595705,-122.3235185,tl_2010_53_tract10
53,33,5100,53033005100,51,Census Tract 51,G5020,S,881711,0,47.6585183,-122.3322481,tl_2010_53_tract10
53,33,5000,53033005000,50,Census Tract 50,G5020,S,757380,0,47.6608696,-122.3418076,tl_2010_53_tract10
53,33,4900,53033004900,49,Census Tract 49,G5020,S,1085823,25325,47.6571964,-122.3518455,tl_2010_53_tract10
53,33,4800,53033004800,48,Census Tract 48,G5020,S,1318565,41555,47.6608472,-122.3601847,tl_2010_53_tract10
53,33,4700,53033004700,47,Census Tract 47,G5020,S,1950914,353088,47.6660659,-122.3749544,tl_2010_53_tract10
53,33,22603,53033022603,226.03,Census Tract 226.03,G5020,S,2896820,12563,47.6948197,-122.1716302,tl_2010_53_tract10
53,33,22604,53033022604,226.04,Census Tract 226.04,G5020,S,2955131,0,47.6762277,-122.1740019,tl_2010_53_tract10
53,33,24300,53033024300,243,Census Tract 243,G5020,S,4071795,9463811,47.5901123,-122.245844,tl_2010_53_tract10
53,33,24400,53033024400,244,Census Tract 244,G5020,S,1627672,660948,47.5822829,-122.217867,tl_2010_53_tract10
53,33,24500,53033024500,245,Census Tract 245,G5020,S,3785637,2227321,47.5664031,-122.2202549,tl_2010_53_tract10
53,33,28700,53033028700,287,Census Tract 287,G5020,S,2675325,0,47.4212394,-122.3278018,tl_2010_53_tract10
53,33,28600,53033028600,286,Census Tract 286,G5020,S,6463133,1891466,47.4329749,-122.3446892,tl_2010_53_tract10
53,33,28500,53033028500,285,Census Tract 285,G5020,S,3509824,0,47.4454085,-122.3248135,tl_2010_53_tract10
53,33,28403,53033028403,284.03,Census Tract 284.03,G5020,S,2086535,32665,47.4388693,-122.2831589,tl_2010_53_tract10
53,33,28402,53033028402,284.02,Census Tract 284.02,G5020,S,8324279,0,47.4501488,-122.3030373,tl_2010_53_tract10
53,33,28300,53033028300,283,Census Tract 283,G5020,S,8206439,153403,47.4309168,-122.2693876,tl_2010_53_tract10
53,33,4600,53033004600,46,Census Tract 46,G5020,S,1552357,1033231,47.683092,-122.3378674,tl_2010_53_tract10
53,33,4500,53033004500,45,Census Tract 45,G5020,S,671000,0,47.6685824,-122.3229111,tl_2010_53_tract10
53,33,4400,53033004400,44,Census Tract 44,G5020,S,989908,0,47.670341,-122.3119324,tl_2010_53_tract10
53,33,4200,53033004200,42,Census Tract 42,G5020,S,2464009,0,47.6702043,-122.2841019,tl_2010_53_tract10
53,33,4100,53033004100,41,Census Tract 41,G5020,S,3267563,5654701,47.667844,-122.2587932,tl_2010_53_tract10
53,33,4000,53033004000,40,Census Tract 40,G5020,S,2606984,3881765,47.681718,-122.252368,tl_2010_53_tract10
53,33,3900,53033003900,39,Census Tract 39,G5020,S,973807,0,47.6794117,-122.2823414,tl_2010_53_tract10
53,33,3800,53033003800,38,Census Tract 38,G5020,S,624606,0,47.6794093,-122.2955292,tl_2010_53_tract10
53,33,25701,53033025701,257.01,Census Tract 257.01,G5020,S,3780704,0,47.4716037,-122.1913955,tl_2010_53_tract10
53,33,22802,53033022802,228.02,Census Tract 228.02,G5020,S,2657468,0,47.6633906,-122.1350007,tl_2010_53_tract10
53,33,32309,53033032309,323.09,Census Tract 323.09,G5020,S,6163950,0,47.685625,-122.1338165,tl_2010_53_tract10
53,33,32325,53033032325,323.25,Census Tract 323.25,G5020,S,2212936,0,47.6864819,-122.1049565,tl_2010_53_tract10
53,33,28200,53033028200,282,Census Tract 282,G5020,S,2687326,1028,47.4656308,-122.2755633,tl_2010_53_tract10
53,33,28100,53033028100,281,Census Tract 281,G5020,S,1627778,0,47.4686896,-122.2991209,tl_2010_53_tract10
53,33,28000,53033028000,280,Census Tract 280,G5020,S,2094341,0,47.4666281,-122.3239219,tl_2010_53_tract10
53,33,27900,53033027900,279,Census Tract 279,G5020,S,3358042,153582,47.4638936,-122.3478454,tl_2010_53_tract10
53,33,27800,53033027800,278,Census Tract 278,G5020,S,2577267,1094948,47.4515094,-122.3679231,tl_2010_53_tract10
53,33,27702,53033027702,277.02,Census Tract 277.02,G5020,S,51481975,23439547,47.3727844,-122.4617896,tl_2010_53_tract10
53,33,5900,53033005900,59,Census Tract 59,G5020,S,1806158,173889,47.6492259,-122.3685688,tl_2010_53_tract10
53,33,5802,53033005802,58.02,Census Tract 58.02,G5020,S,3091582,1156787,47.6353633,-122.3802928,tl_2010_53_tract10
53,33,3600,53033003600,36,Census Tract 36,G5020,S,1196463,0,47.6771912,-122.3242054,tl_2010_53_tract10
53,33,3500,53033003500,35,Census Tract 35,G5020,S,1284761,0,47.6725466,-122.3520881,tl_2010_53_tract10
53,33,3400,53033003400,34,Census Tract 34,G5020,S,787147,0,47.6740646,-122.3617463,tl_2010_53_tract10
53,33,3300,53033003300,33,Census Tract 33,G5020,S,1296368,0,47.6759714,-122.3768125,tl_2010_53_tract10
53,33,3200,53033003200,32,Census Tract 32,G5020,S,2475044,1014738,47.6753292,-122.4022854,tl_2010_53_tract10
53,33,3100,53033003100,31,Census Tract 31,G5020,S,2232860,465516,47.6877574,-122.3964308,tl_2010_53_tract10
53,33,25400,53033025400,254,Census Tract 254,G5020,S,2300848,0,47.494539,-122.1839089,tl_2010_53_tract10
53,33,25500,53033025500,255,Census Tract 255,G5020,S,1524600,0,47.4970722,-122.1699618,tl_2010_53_tract10
53,33,25702,53033025702,257.02,Census Tract 257.02,G5020,S,2852893,0,47.4638347,-122.16465,tl_2010_53_tract10
53,33,32316,53033032316,323.16,Census Tract 323.16,G5020,S,6225176,2654247,47.6392221,-122.0712508,tl_2010_53_tract10
53,33,32318,53033032318,323.18,Census Tract 323.18,G5020,S,7354258,0,47.6350729,-122.0320767,tl_2010_53_tract10
53,33,31202,53033031202,312.02,Census Tract 312.02,G5020,S,66664775,755179,47.2529061,-122.0687913,tl_2010_53_tract10
53,33,31204,53033031204,312.04,Census Tract 312.04,G5020,S,36871877,608947,47.306388,-122.129911,tl_2010_53_tract10
53,33,31302,53033031302,313.02,Census Tract 313.02,G5020,S,10879017,100642,47.1859757,-122.0118854,tl_2010_53_tract10
53,33,32601,53033032601,326.01,Census Tract 326.01,G5020,S,61321771,1099683,47.5830194,-121.8625236,tl_2010_53_tract10
53,33,27600,53033027600,276,Census Tract 276,G5020,S,2846424,1307943,47.4745719,-122.3595893,tl_2010_53_tract10
53,33,29305,53033029305,293.05,Census Tract 293.05,G5020,S,2897239,2248,47.4219144,-122.2114434,tl_2010_53_tract10
53,33,29304,53033029304,293.04,Census Tract 293.04,G5020,S,4132285,30364,47.4382513,-122.1715428,tl_2010_53_tract10
53,33,29303,53033029303,293.03,Census Tract 293.03,G5020,S,3608397,1116,47.4364727,-122.1998867,tl_2010_53_tract10
53,33,29204,53033029204,292.04,Census Tract 292.04,G5020,S,4234266,1687,47.3955305,-122.2160422,tl_2010_53_tract10
53,33,3000,53033003000,30,Census Tract 30,G5020,S,1493249,0,47.6850958,-122.3740444,tl_2010_53_tract10
53,33,2900,53033002900,29,Census Tract 29,G5020,S,986207,0,47.6850872,-122.3606466,tl_2010_53_tract10
53,33,2800,53033002800,28,Census Tract 28,G5020,S,983387,0,47.68512,-122.3499256,tl_2010_53_tract10
53,33,2700,53033002700,27,Census Tract 27,G5020,S,1593775,0,47.6868673,-122.3311252,tl_2010_53_tract10
53,33,2600,53033002600,26,Census Tract 26,G5020,S,1216657,28175,47.6822031,-122.3113993,tl_2010_53_tract10
53,33,2500,53033002500,25,Census Tract 25,G5020,S,984333,0,47.6838969,-122.3022793,tl_2010_53_tract10
53,33,2400,53033002400,24,Census Tract 24,G5020,S,978103,0,47.6866812,-122.2878258,tl_2010_53_tract10
53,33,2200,53033002200,22,Census Tract 22,G5020,S,2767963,1488647,47.6922985,-122.2695132,tl_2010_53_tract10
53,33,2100,53033002100,21,Census Tract 21,G5020,S,1365467,0,47.6953673,-122.2980453,tl_2010_53_tract10
53,33,2000,53033002000,20,Census Tract 20,G5020,S,1103292,28680,47.695331,-122.3108025,tl_2010_53_tract10
53,33,31400,53033031400,314,Census Tract 314,G5020,S,6377757,1179,47.206636,-121.9889145,tl_2010_53_tract10
53,33,32007,53033032007,320.07,Census Tract 320.07,G5020,S,11492547,144662,47.3907805,-122.0670808,tl_2010_53_tract10
53,33,25101,53033025101,251.01,Census Tract 251.01,G5020,S,2935513,0,47.509392,-122.1549957,tl_2010_53_tract10
53,33,25200,53033025200,252,Census Tract 252,G5020,S,4544252,0,47.5106885,-122.1827358,tl_2010_53_tract10
53,33,22003,53033022003,220.03,Census Tract 220.03,G5020,S,2318497,0,47.725731,-122.1982413,tl_2010_53_tract10
53,33,22201,53033022201,222.01,Census Tract 222.01,G5020,S,2290376,0,47.7263403,-122.2320467,tl_2010_53_tract10
53,33,29203,53033029203,292.03,Census Tract 292.03,G5020,S,2010123,0,47.3862746,-122.2313701,tl_2010_53_tract10
53,33,29004,53033029004,290.04,Census Tract 290.04,G5020,S,1825372,0,47.3799024,-122.2968653,tl_2010_53_tract10
53,33,29003,53033029003,290.03,Census Tract 290.03,G5020,S,2574768,0,47.3824985,-122.3057539,tl_2010_53_tract10
53,33,29001,53033029001,290.01,Census Tract 290.01,G5020,S,2635370,952681,47.3840122,-122.3220799,tl_2010_53_tract10
53,33,27500,53033027500,275,Census Tract 275,G5020,S,2229521,0,47.4816357,-122.341172,tl_2010_53_tract10
53,33,27400,53033027400,274,Census Tract 274,G5020,S,3325461,0,47.4827326,-122.3236114,tl_2010_53_tract10
53,33,1900,53033001900,19,Census Tract 19,G5020,S,1663251,0,47.696535,-122.326216,tl_2010_53_tract10
53,33,1800,53033001800,18,Census Tract 18,G5020,S,942974,0,47.694045,-122.3419779,tl_2010_53_tract10
53,33,1600,53033001600,16,Census Tract 16,G5020,S,2041021,457717,47.7004763,-122.3799018,tl_2010_53_tract10
53,33,1500,53033001500,15,Census Tract 15,G5020,S,1170487,398486,47.6945678,-122.3949423,tl_2010_53_tract10
53,33,1400,53033001400,14,Census Tract 14,G5020,S,2137298,211433,47.7078795,-122.3674088,tl_2010_53_tract10
53,33,1300,53033001300,13,Census Tract 13,G5020,S,1183989,0,47.7022812,-122.342179,tl_2010_53_tract10
53,33,1200,53033001200,12,Census Tract 12,G5020,S,1834052,0,47.7071214,-122.3228194,tl_2010_53_tract10
53,33,1100,53033001100,11,Census Tract 11,G5020,S,1060418,0,47.706547,-122.3068073,tl_2010_53_tract10
53,33,1000,53033001000,10,Census Tract 10,G5020,S,954457,0,47.7064067,-122.2960648,tl_2010_53_tract10
53,33,900,53033000900,9,Census Tract 9,G5020,S,996458,2531309,47.7063747,-122.2749586,tl_2010_53_tract10
53,33,22202,53033022202,222.02,Census Tract 222.02,G5020,S,2613884,0,47.7206893,-122.2143318,tl_2010_53_tract10
53,33,32323,53033032323,323.23,Census Tract 323.23,G5020,S,3291842,0,47.6986018,-122.1117667,tl_2010_53_tract10
53,33,21600,53033021600,216,Census Tract 216,G5020,S,2855710,143532,47.767033,-122.2582785,tl_2010_53_tract10
53,33,21903,53033021903,219.03,Census Tract 219.03,G5020,S,3133850,10680,47.7175135,-122.1788294,tl_2010_53_tract10
53,61,41304,53061041304,413.04,Census Tract 413.04,G5020,S,10193854,1077369,47.9448887,-122.2664436,tl_2010_53_tract10
53,61,990002,53061990002,9900.02,Census Tract 9900.02,G5020,S,0,176297876,48.000269,-122.335051,tl_2010_53_tract10
53,61,41704,53061041704,417.04,Census Tract 417.04,G5020,S,4044959,0,47.8674032,-122.2252011,tl_2010_53_tract10
53,61,51927,53061051927,519.27,Census Tract 519.27,G5020,S,4609924,0,47.8354398,-122.2381827,tl_2010_53_tract10
53,61,41703,53061041703,417.03,Census Tract 417.03,G5020,S,3699456,236620,47.86099,-122.2427968,tl_2010_53_tract10
53,53,63300,53053063300,633,Census Tract 633,G5020,S,3373093,0,47.1990218,-122.4086992,tl_2010_53_tract10
53,61,41606,53061041606,416.06,Census Tract 416.06,G5020,S,2525930,45367,47.8857346,-122.1969527,tl_2010_53_tract10
53,61,40900,53061040900,409,Census Tract 409,G5020,S,3310569,1063926,47.9601341,-122.23608,tl_2010_53_tract10
53,61,41608,53061041608,416.08,Census Tract 416.08,G5020,S,3769151,0,47.8860204,-122.1686508,tl_2010_53_tract10
53,61,41601,53061041601,416.01,Census Tract 416.01,G5020,S,4680591,0,47.9162101,-122.1933019,tl_2010_53_tract10
53,61,41806,53061041806,418.06,Census Tract 418.06,G5020,S,2893642,0,47.9016415,-122.2299358,tl_2010_53_tract10
53,61,41905,53061041905,419.05,Census Tract 419.05,G5020,S,2227004,0,47.9014135,-122.2571911,tl_2010_53_tract10
53,61,41904,53061041904,419.04,Census Tract 419.04,G5020,S,1429901,0,47.916772,-122.2388771,tl_2010_53_tract10
53,61,41701,53061041701,417.01,Census Tract 417.01,G5020,S,2910728,401752,47.8899399,-122.2149774,tl_2010_53_tract10
53,61,41811,53061041811,418.11,Census Tract 418.11,G5020,S,3273121,98005,47.870649,-122.251008,tl_2010_53_tract10
53,61,52706,53061052706,527.06,Census Tract 527.06,G5020,S,4984607,0,48.0086872,-122.1211573,tl_2010_53_tract10
53,61,52707,53061052707,527.07,Census Tract 527.07,G5020,S,5286791,0,48.0261678,-122.1149932,tl_2010_53_tract10
53,61,51804,53061051804,518.04,Census Tract 518.04,G5020,S,2355416,0,47.8572159,-122.2638423,tl_2010_53_tract10
53,61,51803,53061051803,518.03,Census Tract 518.03,G5020,S,1597961,0,47.8562368,-122.2815196,tl_2010_53_tract10
53,61,41812,53061041812,418.12,Census Tract 418.12,G5020,S,1869435,0,47.8750642,-122.2668833,tl_2010_53_tract10
53,61,53602,53061053602,536.02,Census Tract 536.02,G5020,S,533591637,7819324,48.0123273,-121.6786912,tl_2010_53_tract10
53,61,40700,53061040700,407,Census Tract 407,G5020,S,2802554,127998,47.9727623,-122.1967897,tl_2010_53_tract10
53,61,41903,53061041903,419.03,Census Tract 419.03,G5020,S,3410942,0,47.9153115,-122.2579258,tl_2010_53_tract10
53,61,52206,53061052206,522.06,Census Tract 522.06,G5020,S,51545053,656138,47.9277104,-121.9382259,tl_2010_53_tract10
53,61,41301,53061041301,413.01,Census Tract 413.01,G5020,S,4718349,1559795,47.9375653,-122.3042307,tl_2010_53_tract10
53,61,53505,53061053505,535.05,Census Tract 535.05,G5020,S,49999076,327351,48.1098756,-122.0407893,tl_2010_53_tract10
53,61,53700,53061053700,537,Census Tract 537,G5020,S,1686821712,7128089,48.2383106,-121.4403473,tl_2010_53_tract10
53,61,42001,53061042001,420.01,Census Tract 420.01,G5020,S,4916653,1032640,47.9114849,-122.3146889,tl_2010_53_tract10
53,61,42003,53061042003,420.03,Census Tract 420.03,G5020,S,2759147,576283,47.867766,-122.3238457,tl_2010_53_tract10
53,61,50200,53061050200,502,Census Tract 502,G5020,S,4530607,1271105,47.8446498,-122.3375715,tl_2010_53_tract10
53,61,50500,53061050500,505,Census Tract 505,G5020,S,3398340,620460,47.8066452,-122.3782361,tl_2010_53_tract10
53,61,50600,53061050600,506,Census Tract 506,G5020,S,3194810,1012328,47.7881057,-122.3881006,tl_2010_53_tract10
53,61,50700,53061050700,507,Census Tract 507,G5020,S,3094948,0,47.7846492,-122.3651016,tl_2010_53_tract10
53,61,51000,53061051000,510,Census Tract 510,G5020,S,3344887,275673,47.7926729,-122.3232195,tl_2010_53_tract10
53,61,41400,53061041400,414,Census Tract 414,G5020,S,3291156,0,47.9417245,-122.2038809,tl_2010_53_tract10
53,61,41607,53061041607,416.07,Census Tract 416.07,G5020,S,2915658,0,47.8983789,-122.1734933,tl_2010_53_tract10
53,61,41000,53061041000,410,Census Tract 410,G5020,S,3072039,0,47.960184,-122.2135269,tl_2010_53_tract10
53,61,51913,53061051913,519.13,Census Tract 519.13,G5020,S,3961009,0,47.7999629,-122.268274,tl_2010_53_tract10
53,61,51100,53061051100,511,Census Tract 511,G5020,S,2056684,0,47.7839905,-122.3071192,tl_2010_53_tract10
53,61,51300,53061051300,513,Census Tract 513,G5020,S,2937777,0,47.792372,-122.2912982,tl_2010_53_tract10
53,61,51400,53061051400,514,Census Tract 514,G5020,S,3998142,34278,47.812927,-122.3065992,tl_2010_53_tract10
53,61,51500,53061051500,515,Census Tract 515,G5020,S,3285036,0,47.8207615,-122.3264263,tl_2010_53_tract10
53,61,51701,53061051701,517.01,Census Tract 517.01,G5020,S,2491488,0,47.8299717,-122.2999364,tl_2010_53_tract10
53,61,51601,53061051601,516.01,Census Tract 516.01,G5020,S,2449941,0,47.8448193,-122.309282,tl_2010_53_tract10
53,61,52603,53061052603,526.03,Census Tract 526.03,G5020,S,7544166,677178,48.031816,-122.0850872,tl_2010_53_tract10
53,61,52203,53061052203,522.03,Census Tract 522.03,G5020,S,16233726,0,47.8782187,-121.9800353,tl_2010_53_tract10
53,61,51905,53061051905,519.05,Census Tract 519.05,G5020,S,5283922,0,47.8160607,-122.2709145,tl_2010_53_tract10
53,61,51916,53061051916,519.16,Census Tract 519.16,G5020,S,2788078,0,47.7997544,-122.2291906,tl_2010_53_tract10
53,61,52007,53061052007,520.07,Census Tract 520.07,G5020,S,2194449,0,47.8395035,-122.1993428,tl_2010_53_tract10
53,61,51917,53061051917,519.17,Census Tract 519.17,G5020,S,2955045,0,47.7839864,-122.2452217,tl_2010_53_tract10
53,61,52005,53061052005,520.05,Census Tract 520.05,G5020,S,3588279,0,47.8578829,-122.2038669,tl_2010_53_tract10
53,61,50300,53061050300,503,Census Tract 503,G5020,S,3728320,880998,47.8271431,-122.3568555,tl_2010_53_tract10
53,61,50401,53061050401,504.01,Census Tract 504.01,G5020,S,3335439,0,47.8147486,-122.3495501,tl_2010_53_tract10
53,61,50402,53061050402,504.02,Census Tract 504.02,G5020,S,2847658,0,47.8043922,-122.3499125,tl_2010_53_tract10
53,61,50800,53061050800,508,Census Tract 508,G5020,S,3193975,2376,47.7932148,-122.3507755,tl_2010_53_tract10
53,61,51914,53061051914,519.14,Census Tract 519.14,G5020,S,3461179,0,47.7843007,-122.2727108,tl_2010_53_tract10
53,61,52604,53061052604,526.04,Census Tract 526.04,G5020,S,3645649,2162658,47.9986056,-122.0930361,tl_2010_53_tract10
53,61,52607,53061052607,526.07,Census Tract 526.07,G5020,S,10156194,0,47.9688262,-122.0745008,tl_2010_53_tract10
53,61,52903,53061052903,529.03,Census Tract 529.03,G5020,S,2985585,383296,48.0531551,-122.1722506,tl_2010_53_tract10
53,61,53302,53061053302,533.02,Census Tract 533.02,G5020,S,89036790,486484,48.2589939,-122.2781367,tl_2010_53_tract10
53,61,53301,53061053301,533.01,Census Tract 533.01,G5020,S,24660154,3357776,48.2560314,-122.3660164,tl_2010_53_tract10
53,61,53201,53061053201,532.01,Census Tract 532.01,G5020,S,46687780,6333315,48.194532,-122.3190817,tl_2010_53_tract10
53,61,50900,53061050900,509,Census Tract 509,G5020,S,1494173,131551,47.7859889,-122.337135,tl_2010_53_tract10
53,61,42004,53061042004,420.04,Census Tract 420.04,G5020,S,2382616,153461,47.87289,-122.2857111,tl_2010_53_tract10
53,61,51702,53061051702,517.02,Census Tract 517.02,G5020,S,2167087,0,47.8312065,-122.2863838,tl_2010_53_tract10
53,61,51915,53061051915,519.15,Census Tract 519.15,G5020,S,4144041,0,47.8060371,-122.2466566,tl_2010_53_tract10
53,61,51802,53061051802,518.02,Census Tract 518.02,G5020,S,5003614,0,47.839616,-122.2735791,tl_2010_53_tract10
53,61,52004,53061052004,520.04,Census Tract 520.04,G5020,S,3311835,14039,47.868695,-122.2071675,tl_2010_53_tract10
53,61,51200,53061051200,512,Census Tract 512,G5020,S,2100184,0,47.7978124,-122.3058174,tl_2010_53_tract10
53,61,42005,53061042005,420.05,Census Tract 420.05,G5020,S,6409456,786162,47.883155,-122.314033,tl_2010_53_tract10
53,61,52006,53061052006,520.06,Census Tract 520.06,G5020,S,1933179,0,47.8494716,-122.1963272,tl_2010_53_tract10
53,61,40200,53061040200,402,Census Tract 402,G5020,S,2559877,433209,48.0044148,-122.187886,tl_2010_53_tract10
53,61,40100,53061040100,401,Census Tract 401,G5020,S,4798186,4113633,48.0041499,-122.2197294,tl_2010_53_tract10
